   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
242             ,  237 04 44 ,   34 47 09,      7.250,      0.000,      0.000,       -3.472,       -2.248,      5.955
243             ,  239 01 49 ,   37 51 41,      6.857,      0.000,      0.000,       -3.609,       -2.166,      5.414
244             ,  230 12 31 ,   39 32 45,      7.277,      0.000,      0.000,       -3.560,       -2.965,      5.612
245             ,  221 40 45 ,   41 32 10,      7.909,      0.000,      0.000,       -3.487,       -3.917,      5.920
246             ,  222 07 52 ,   43 14 06,      7.736,      0.000,      0.000,       -3.555,       -3.930,      5.636
247             ,  342 02 20 ,   46 56 47,      9.065,      0.000,      0.000,       -2.043,        6.301,      6.188
248             ,  337 42 53 ,   47 47 20,      9.193,      0.000,      0.000,       -2.582,        6.300,      6.176
249             ,  332 30 24 ,   48 56 51,      9.363,      0.000,      0.000,       -3.259,        6.263,      6.149
250             ,  332 30 46 ,   45 38 25,      8.816,      0.000,      0.000,       -2.909,        5.591,      6.163
251             ,  335 00 58 ,   41 11 52,      8.223,      0.000,      0.000,       -2.288,        4.909,      6.187
252             ,  325 34 25 ,   43 57 29,      8.553,      0.000,      0.000,       -3.356,        4.897,      6.157
253             ,  334 30 43 ,   37 18 51,      7.782,      0.000,      0.000,       -2.030,        4.258,      6.189
254             ,  329 32 01 ,   38 22 08,      7.884,      0.000,      0.000,       -2.481,        4.218,      6.181
255             ,  321 44 51 ,   40 44 10,      8.129,      0.000,      0.000,       -3.284,        4.166,      6.159
256             ,  319 53 30 ,   35 53 34,      7.617,      0.000,      0.000,       -2.877,        3.415,      6.170
257             ,  319 53 28 ,   29 56 50,      7.130,      0.000,      0.000,       -2.293,        2.722,      6.178
258             ,  309 17 40 ,   34 50 35,      7.504,      0.000,      0.000,       -3.318,        2.715,      6.158
259             ,  316 07 23 ,   25 27 14,      6.848,      0.000,      0.000,       -2.040,        2.122,      6.183
260             ,  303 10 18 ,   33 01 46,      7.342,      0.000,      0.000,       -3.350,        2.190,      6.155
