   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
608             ,  292 43 22 ,   31 05 10,      8.562,      0.000,      0.000,       -4.078,        1.708,      7.332
609             ,  287 22 50 ,   29 48 05,      8.599,      0.000,      0.000,       -4.078,        1.277,      7.461
610             ,  287 22 41 ,   35 37 45,      7.330,      0.000,      0.000,       -4.075,        1.275,      5.958
611             ,  287 22 42 ,   41 47 45,      6.407,      0.000,      0.000,       -4.075,        1.275,      4.777
612             ,  287 22 43 ,   46 45 03,      5.863,      0.000,      0.000,       -4.076,        1.276,      4.017
613             ,  287 22 42 ,   59 28 45,      4.966,      0.000,      0.000,       -4.083,        1.278,      2.522
614             ,  287 22 41 ,   72 23 46,      4.493,      0.000,      0.000,       -4.087,        1.279,      1.359
615             ,  287 22 44 ,   83 00 14,      4.317,      0.000,      0.000,       -4.090,        1.280,      0.526
616             ,  287 22 45 ,  107 19 47,      4.500,      0.000,      0.000,       -4.100,        1.283,     -1.340
617             ,  267 51 50 ,   84 06 36,      4.112,      0.000,      0.000,       -4.087,       -0.152,      0.422
618             ,  267 51 56 ,   72 54 06,      4.274,      0.000,      0.000,       -4.082,       -0.152,      1.256
619             ,  267 52 02 ,   61 57 22,      4.625,      0.000,      0.000,       -4.079,       -0.152,      2.174
620             ,  267 52 05 ,   51 38 56,      5.199,      0.000,      0.000,       -4.075,       -0.152,      3.226
621             ,  267 52 05 ,   43 38 25,      5.906,      0.000,      0.000,       -4.073,       -0.152,      4.274
622             ,  267 52 03 ,   38 22 34,      6.553,      0.000,      0.000,       -4.066,       -0.151,      5.137
623             ,  267 52 06 ,   33 04 47,      7.453,      0.000,      0.000,       -4.065,       -0.151,      6.245
624             ,  267 51 56 ,   28 56 28,      8.406,      0.000,      0.000,       -4.065,       -0.151,      7.356
625             ,  261 02 40 ,   29 04 32,      8.481,      0.000,      0.000,       -4.071,       -0.642,      7.412
626             ,  261 02 44 ,   33 48 56,      7.400,      0.000,      0.000,       -4.068,       -0.641,      6.148
627             ,  261 02 56 ,   39 14 36,      6.516,      0.000,      0.000,       -4.072,       -0.641,      5.046
628             ,  261 02 51 ,   48 02 11,      5.547,      0.000,      0.000,       -4.075,       -0.642,      3.709
629             ,  261 02 47 ,   61 15 05,      4.709,      0.000,      0.000,       -4.078,       -0.643,      2.265
630             ,  261 02 40 ,   73 29 37,      4.312,      0.000,      0.000,       -4.084,       -0.644,      1.225
631             ,  261 02 50 ,   84 58 58,      4.155,      0.000,      0.000,       -4.088,       -0.644,      0.363
632             ,  260 03 37 ,  108 06 37,      4.372,      0.000,      0.000,       -4.093,       -0.717,     -1.359
633             ,  241 55 56 ,  105 38 42,      4.819,      0.000,      0.000,       -4.095,       -2.183,     -1.300
634             ,  241 56 04 ,   85 08 09,      4.648,      0.000,      0.000,       -4.087,       -2.179,      0.394
635             ,  242 29 32 ,   70 59 49,      4.868,      0.000,      0.000,       -4.082,       -2.126,      1.585
636             ,  242 29 37 ,   57 36 50,      5.441,      0.000,      0.000,       -4.075,       -2.122,      2.914
637             ,  242 29 35 ,   50 49 00,      5.921,      0.000,      0.000,       -4.071,       -2.120,      3.741
638             ,  242 29 36 ,   44 32 01,      6.536,      0.000,      0.000,       -4.066,       -2.117,      4.659
639             ,  242 29 37 ,   37 36 11,      7.513,      0.000,      0.000,       -4.066,       -2.117,      5.952
640             ,  242 29 17 ,   32 08 11,      8.627,      0.000,      0.000,       -4.070,       -2.120,      7.305
641             ,  238 38 08 ,   33 10 30,      8.710,      0.000,      0.000,       -4.069,       -2.481,      7.290
642             ,  237 49 21 ,   38 33 24,      7.710,      0.000,      0.000,       -4.067,       -2.559,      6.029
643             ,  237 49 20 ,   45 12 32,      6.771,      0.000,      0.000,       -4.067,       -2.559,      4.770
644             ,  237 49 22 ,   50 03 05,      6.279,      0.000,      0.000,       -4.074,       -2.563,      4.032
645             ,  237 49 20 ,   59 26 34,      5.599,      0.000,      0.000,       -4.081,       -2.568,      2.847
646             ,  237 49 24 ,   69 00 50,      5.172,      0.000,      0.000,       -4.087,       -2.571,      1.852
647             ,  237 49 26 ,   79 01 00,      4.920,      0.000,      0.000,       -4.088,       -2.572,      0.937
648             ,  237 49 24 ,   98 49 24,      4.892,      0.000,      0.000,       -4.092,       -2.574,     -0.750
649             ,  237 49 27 ,  105 13 02,      5.014,      0.000,      0.000,       -4.095,       -2.576,     -1.316
650             ,  222 33 22 ,  102 04 57,      6.186,      0.000,      0.000,       -4.091,       -4.455,     -1.295
651             ,  222 33 25 ,   86 10 19,      6.045,      0.000,      0.000,       -4.079,       -4.443,      0.404
652             ,  222 33 25 ,   77 49 49,      6.168,      0.000,      0.000,       -4.078,       -4.441,      1.300
653             ,  222 33 30 ,   71 00 46,      6.373,      0.000,      0.000,       -4.076,       -4.439,      2.073
654             ,  222 33 35 ,   64 29 12,      6.677,      0.000,      0.000,       -4.075,       -4.438,      2.876
655             ,  222 33 34 ,   58 45 13,      7.049,      0.000,      0.000,       -4.076,       -4.439,      3.657
656             ,  222 33 33 ,   53 39 28,      7.483,      0.000,      0.000,       -4.077,       -4.440,      4.434
657             ,  222 33 30 ,   48 39 55,      8.026,      0.000,      0.000,       -4.076,       -4.439,      5.301
658             ,  222 33 36 ,   43 45 42,      8.704,      0.000,      0.000,       -4.072,       -4.434,      6.286
659             ,  222 33 35 ,   39 10 32,      9.530,      0.000,      0.000,       -4.072,       -4.434,      7.388
660             ,    7 47 50 ,   45 32 12,     10.886,      0.000,      0.000,        1.054,        7.697,      7.625
661             ,  356 54 47 ,   45 32 10,     10.894,      0.000,      0.000,       -0.419,        7.764,      7.631
