   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
578             ,  334 03 27 ,   46 12 26,     11.070,      0.000,      0.000,       -3.496,        7.185,      7.661
579             ,  338 52 53 ,   41 37 40,     10.236,      0.000,      0.000,       -2.450,        6.343,      7.651
580             ,  341 39 04 ,   45 06 33,     11.171,      0.000,      0.000,       -2.491,        7.512,      7.884
581             ,  349 07 47 ,   40 23 42,     10.499,      0.000,      0.000,       -1.283,        6.682,      7.996
582             ,  350 04 20 ,   39 16 30,      9.891,      0.000,      0.000,       -1.080,        6.168,      7.657
583             ,  356 01 35 ,   45 29 13,     10.966,      0.000,      0.000,       -0.542,        7.801,      7.688
584             ,    6 11 19 ,   40 49 27,     10.322,      0.000,      0.000,        0.727,        6.708,      7.811
585             ,    8 15 10 ,   43 27 30,      9.955,      0.000,      0.000,        0.983,        6.777,      7.226
586             ,    7 27 34 ,   45 54 18,     11.016,      0.000,      0.000,        1.027,        7.845,      7.665
587             ,  333 52 19 ,  100 11 34,      7.955,      0.000,      0.000,       -3.448,        7.030,     -1.408
588             ,  340 41 13 ,  100 01 46,      8.079,      0.000,      0.000,       -2.631,        7.508,     -1.407
589             ,  343 43 31 ,   99 46 24,      8.286,      0.000,      0.000,       -2.288,        7.839,     -1.407
590             ,  346 51 04 ,  100 53 37,      7.454,      0.000,      0.000,       -1.665,        7.128,     -1.409
591             ,  354 01 28 ,  100 30 32,      7.751,      0.000,      0.000,       -0.793,        7.580,     -1.414
592             ,    1 22 36 ,  101 03 29,      7.327,      0.000,      0.000,        0.173,        7.189,     -1.405
593             ,   11 49 12 ,  100 07 06,      8.046,      0.000,      0.000,        1.623,        7.753,     -1.414
594             ,   16 21 43 ,  100 58 48,      7.404,      0.000,      0.000,        2.048,        6.974,     -1.410
595             ,   21 02 01 ,  100 09 48,      8.418,      0.000,      0.000,        2.974,        7.734,     -1.485
596             ,   24 14 15 ,  102 21 57,      6.547,      0.000,      0.000,        2.625,        5.832,     -1.402
597             ,   11 51 50 ,  103 01 23,      6.203,      0.000,      0.000,        1.243,        5.915,     -1.398
598             ,    8 16 28 ,  103 01 57,      6.208,      0.000,      0.000,        0.870,        5.985,     -1.400
599             ,  356 52 36 ,  103 58 19,      5.801,      0.000,      0.000,       -0.307,        5.621,     -1.401
600             ,  344 03 38 ,  103 07 07,      6.184,      0.000,      0.000,       -1.654,        5.791,     -1.404
601             ,  338 58 30 ,  102 25 04,      6.555,      0.000,      0.000,       -2.297,        5.975,     -1.410
602             ,  331 13 12 ,  101 06 22,      7.312,      0.000,      0.000,       -3.455,        6.289,     -1.409
